captcha_text,chr_acc_beam_1,filename,med_b1,predicted_beam_1
fnszj,5,/kaggle/input/test-colour/test_cleaned_color_resized/fnszj-0.png,1.0,fnszj
2bdh,4,/kaggle/input/test-colour/test_cleaned_color_resized/2bdh-0.png,1.0,2bdh
i5aa1,5,/kaggle/input/test-colour/test_cleaned_color_resized/i5aa1-0.png,1.0,i5aa1
911qxoxi,5,/kaggle/input/test-colour/test_cleaned_color_resized/911qxoxi-0.png,0.625,91qx0x
ss3g4,5,/kaggle/input/test-colour/test_cleaned_color_resized/ss3g4-0.png,1.0,ss3g4
dm6ocdl,6,/kaggle/input/test-colour/test_cleaned_color_resized/dm6ocdl-0.png,0.8571428571428572,dm6ocpl
5qzyntfq,8,/kaggle/input/test-colour/test_cleaned_color_resized/5qzyntfq-0.png,1.0,5qzyntfq
ex2xa,5,/kaggle/input/test-colour/test_cleaned_color_resized/ex2xa-0.png,1.0,ex2xa
20ka8wmo,6,/kaggle/input/test-colour/test_cleaned_color_resized/20ka8wmo-0.png,0.75,2oka8wm0
fl725xft,6,/kaggle/input/test-colour/test_cleaned_color_resized/fl725xft-0.png,0.75,fh72sxft
rb8lfn,5,/kaggle/input/test-colour/test_cleaned_color_resized/rb8lfn-0.png,0.8333333333333334,rb8lfa
hnns4,5,/kaggle/input/test-colour/test_cleaned_color_resized/hnns4-0.png,1.0,hnns4
fhjk,4,/kaggle/input/test-colour/test_cleaned_color_resized/fhjk-0.png,1.0,fhjk
9bf9,2,/kaggle/input/test-colour/test_cleaned_color_resized/9bf9-0.png,0.5,gvf9
frf4,4,/kaggle/input/test-colour/test_cleaned_color_resized/frf4-0.png,1.0,frf4
uby5m2a,4,/kaggle/input/test-colour/test_cleaned_color_resized/uby5m2a-0.png,0.5714285714285714,v8y5m8a
5unt2o,6,/kaggle/input/test-colour/test_cleaned_color_resized/5unt2o-0.png,1.0,5unt2o
nit5q4k5,6,/kaggle/input/test-colour/test_cleaned_color_resized/nit5q4k5-0.png,0.75,nitsq4ks
3j61hli,7,/kaggle/input/test-colour/test_cleaned_color_resized/3j61hli-0.png,1.0,3j61hli
evk9e1aa,8,/kaggle/input/test-colour/test_cleaned_color_resized/evk9e1aa-0.png,1.0,evk9e1aa
difuege,7,/kaggle/input/test-colour/test_cleaned_color_resized/difuege-0.png,1.0,difuege
8sjkrn,4,/kaggle/input/test-colour/test_cleaned_color_resized/8sjkrn-0.png,0.6666666666666667,8s8rn
ygdory15,6,/kaggle/input/test-colour/test_cleaned_color_resized/ygdory15-0.png,0.75,ygd0ry1h
nuhptw,6,/kaggle/input/test-colour/test_cleaned_color_resized/nuhptw-0.png,1.0,nuhptw
wfs6q4ag,5,/kaggle/input/test-colour/test_cleaned_color_resized/wfs6q4ag-0.png,0.625,wfsb0vag
4azbsnf4,8,/kaggle/input/test-colour/test_cleaned_color_resized/4azbsnf4-0.png,1.0,4azbsnf4
o2jsk,4,/kaggle/input/test-colour/test_cleaned_color_resized/o2jsk-0.png,0.8,02jsk
dbj0x5,4,/kaggle/input/test-colour/test_cleaned_color_resized/dbj0x5-0.png,0.6666666666666667,dbjqh5
f1r4t,5,/kaggle/input/test-colour/test_cleaned_color_resized/f1r4t-0.png,1.0,f1r4t
dt1mwp,6,/kaggle/input/test-colour/test_cleaned_color_resized/dt1mwp-0.png,1.0,dt1mwp
e3zwtu,6,/kaggle/input/test-colour/test_cleaned_color_resized/e3zwtu-0.png,1.0,e3zwtu
mj357n,6,/kaggle/input/test-colour/test_cleaned_color_resized/mj357n-0.png,1.0,mj357n
hciv7,5,/kaggle/input/test-colour/test_cleaned_color_resized/hciv7-0.png,1.0,hciv7
5qktumj,7,/kaggle/input/test-colour/test_cleaned_color_resized/5qktumj-0.png,1.0,5qktumj
i3vv4b7,7,/kaggle/input/test-colour/test_cleaned_color_resized/i3vv4b7-0.png,1.0,i3vv4b7
oa6pl1g,6,/kaggle/input/test-colour/test_cleaned_color_resized/oa6pl1g-0.png,0.8571428571428572,0a6pl1g
hetibp,5,/kaggle/input/test-colour/test_cleaned_color_resized/hetibp-0.png,0.8333333333333334,h8tibp
j6q31,5,/kaggle/input/test-colour/test_cleaned_color_resized/j6q31-0.png,1.0,j6q31
4y8s0ox,6,/kaggle/input/test-colour/test_cleaned_color_resized/4y8s0ox-0.png,0.7142857142857143,4y8so0x
5xdkm,5,/kaggle/input/test-colour/test_cleaned_color_resized/5xdkm-0.png,1.0,5xdkm
9ky868f,7,/kaggle/input/test-colour/test_cleaned_color_resized/9ky868f-0.png,1.0,9ky868f
we9vdq,6,/kaggle/input/test-colour/test_cleaned_color_resized/we9vdq-0.png,1.0,we9vdq
ttz04x,6,/kaggle/input/test-colour/test_cleaned_color_resized/ttz04x-0.png,1.0,ttz04x
m5cg7n,4,/kaggle/input/test-colour/test_cleaned_color_resized/m5cg7n-0.png,0.6666666666666667,mscgxn
skpcta,4,/kaggle/input/test-colour/test_cleaned_color_resized/skpcta-0.png,0.6666666666666667,skpttm
iwpf9p,5,/kaggle/input/test-colour/test_cleaned_color_resized/iwpf9p-0.png,0.8333333333333334,iwpf3p
g9lyglwj,6,/kaggle/input/test-colour/test_cleaned_color_resized/g9lyglwj-0.png,0.75,gqlyg1wj
kko5271y,5,/kaggle/input/test-colour/test_cleaned_color_resized/kko5271y-0.png,0.625,kk0527iv
lm9d24,5,/kaggle/input/test-colour/test_cleaned_color_resized/lm9d24-0.png,0.8333333333333334,1m9d24
nbzo,3,/kaggle/input/test-colour/test_cleaned_color_resized/nbzo-0.png,0.75,nbz0
95hgda,6,/kaggle/input/test-colour/test_cleaned_color_resized/95hgda-0.png,1.0,95hgda
jp6r,4,/kaggle/input/test-colour/test_cleaned_color_resized/jp6r-0.png,1.0,jp6r
q0y30,3,/kaggle/input/test-colour/test_cleaned_color_resized/q0y30-0.png,0.6,g0430
jajbc4x,7,/kaggle/input/test-colour/test_cleaned_color_resized/jajbc4x-0.png,1.0,jajbc4x
8y9a,4,/kaggle/input/test-colour/test_cleaned_color_resized/8y9a-0.png,1.0,8y9a
0nucs59,7,/kaggle/input/test-colour/test_cleaned_color_resized/0nucs59-0.png,1.0,0nucs59
pta18,5,/kaggle/input/test-colour/test_cleaned_color_resized/pta18-0.png,1.0,pta18
wz1l,3,/kaggle/input/test-colour/test_cleaned_color_resized/wz1l-0.png,0.75,wzil
kmfvm,5,/kaggle/input/test-colour/test_cleaned_color_resized/kmfvm-0.png,1.0,kmfvm
0sm8cb4c,8,/kaggle/input/test-colour/test_cleaned_color_resized/0sm8cb4c-0.png,1.0,0sm8cb4c
aqq8,4,/kaggle/input/test-colour/test_cleaned_color_resized/aqq8-0.png,1.0,aqq8
ta77ta,5,/kaggle/input/test-colour/test_cleaned_color_resized/ta77ta-0.png,0.8333333333333334,1a77ta
wnhjh,5,/kaggle/input/test-colour/test_cleaned_color_resized/wnhjh-0.png,1.0,wnhjh
cy02lz06,5,/kaggle/input/test-colour/test_cleaned_color_resized/cy02lz06-0.png,0.625,cyo2izo6
be5bvz,6,/kaggle/input/test-colour/test_cleaned_color_resized/be5bvz-0.png,1.0,be5bvz
ugzk95b3,6,/kaggle/input/test-colour/test_cleaned_color_resized/ugzk95b3-0.png,0.75,ugzkqsb3
gk9zgds,6,/kaggle/input/test-colour/test_cleaned_color_resized/gk9zgds-0.png,0.8571428571428572,gk9zg0s
st46,4,/kaggle/input/test-colour/test_cleaned_color_resized/st46-0.png,1.0,st46
cukg,4,/kaggle/input/test-colour/test_cleaned_color_resized/cukg-0.png,1.0,cukg
8vlq5ln,7,/kaggle/input/test-colour/test_cleaned_color_resized/8vlq5ln-0.png,1.0,8vlq5ln
m6mdx9lt,8,/kaggle/input/test-colour/test_cleaned_color_resized/m6mdx9lt-0.png,1.0,m6mdx9lt
nt991l,6,/kaggle/input/test-colour/test_cleaned_color_resized/nt991l-0.png,1.0,nt991l
0fa6qtkn,7,/kaggle/input/test-colour/test_cleaned_color_resized/0fa6qtkn-0.png,0.875,0fa6qtku
0s2rn2o,5,/kaggle/input/test-colour/test_cleaned_color_resized/0s2rn2o-0.png,0.7142857142857143,052rn2d
p3dq,4,/kaggle/input/test-colour/test_cleaned_color_resized/p3dq-0.png,1.0,p3dq
ve47,4,/kaggle/input/test-colour/test_cleaned_color_resized/ve47-0.png,1.0,ve47
oy02dd,6,/kaggle/input/test-colour/test_cleaned_color_resized/oy02dd-0.png,1.0,oy02dd
fojc5,5,/kaggle/input/test-colour/test_cleaned_color_resized/fojc5-0.png,1.0,fojc5
tv3h,4,/kaggle/input/test-colour/test_cleaned_color_resized/tv3h-0.png,1.0,tv3h
z9b8bq0y,5,/kaggle/input/test-colour/test_cleaned_color_resized/z9b8bq0y-0.png,0.625,29b0bqoy
rwc5wmx,7,/kaggle/input/test-colour/test_cleaned_color_resized/rwc5wmx-0.png,1.0,rwc5wmx
kl93n,5,/kaggle/input/test-colour/test_cleaned_color_resized/kl93n-0.png,1.0,kl93n
khxphp,6,/kaggle/input/test-colour/test_cleaned_color_resized/khxphp-0.png,1.0,khxphp
b30srp,4,/kaggle/input/test-colour/test_cleaned_color_resized/b30srp-0.png,0.6666666666666667,83osrp
9d6a,4,/kaggle/input/test-colour/test_cleaned_color_resized/9d6a-0.png,1.0,9d6a
gbm3k,5,/kaggle/input/test-colour/test_cleaned_color_resized/gbm3k-0.png,1.0,gbm3k
4o2s,4,/kaggle/input/test-colour/test_cleaned_color_resized/4o2s-0.png,1.0,4o2s
n29kh,5,/kaggle/input/test-colour/test_cleaned_color_resized/n29kh-0.png,1.0,n29kh
kxahpbpi,8,/kaggle/input/test-colour/test_cleaned_color_resized/kxahpbpi-0.png,1.0,kxahpbpi
stiep3,6,/kaggle/input/test-colour/test_cleaned_color_resized/stiep3-0.png,1.0,stiep3
ccd2k,5,/kaggle/input/test-colour/test_cleaned_color_resized/ccd2k-0.png,1.0,ccd2k
w14ekvmu,8,/kaggle/input/test-colour/test_cleaned_color_resized/w14ekvmu-0.png,1.0,w14ekvmu
ismzq,5,/kaggle/input/test-colour/test_cleaned_color_resized/ismzq-0.png,1.0,ismzq
f149,4,/kaggle/input/test-colour/test_cleaned_color_resized/f149-0.png,1.0,f149
2d0qj,4,/kaggle/input/test-colour/test_cleaned_color_resized/2d0qj-0.png,0.8,2d0aj
j6gczu3,3,/kaggle/input/test-colour/test_cleaned_color_resized/j6gczu3-0.png,0.4285714285714286,jsgcewa
d5y0,4,/kaggle/input/test-colour/test_cleaned_color_resized/d5y0-0.png,1.0,d5y0
yj4m,4,/kaggle/input/test-colour/test_cleaned_color_resized/yj4m-0.png,1.0,yj4m
c8lipq3q,7,/kaggle/input/test-colour/test_cleaned_color_resized/c8lipq3q-0.png,0.875,c8lipq3o
o4qpp,5,/kaggle/input/test-colour/test_cleaned_color_resized/o4qpp-0.png,1.0,o4qpp
2mo9qj39,8,/kaggle/input/test-colour/test_cleaned_color_resized/2mo9qj39-0.png,1.0,2mo9qj39
5ipve,5,/kaggle/input/test-colour/test_cleaned_color_resized/5ipve-0.png,1.0,5ipve
ey72,4,/kaggle/input/test-colour/test_cleaned_color_resized/ey72-0.png,1.0,ey72
n1n1,4,/kaggle/input/test-colour/test_cleaned_color_resized/n1n1-0.png,1.0,n1n1
mikvr626,8,/kaggle/input/test-colour/test_cleaned_color_resized/mikvr626-0.png,1.0,mikvr626
igmy,3,/kaggle/input/test-colour/test_cleaned_color_resized/igmy-0.png,0.75,iomy
4gbj3dq,6,/kaggle/input/test-colour/test_cleaned_color_resized/4gbj3dq-0.png,0.8571428571428572,4ybj3dq
0c3dp,5,/kaggle/input/test-colour/test_cleaned_color_resized/0c3dp-0.png,1.0,0c3dp
kfvj0f1,7,/kaggle/input/test-colour/test_cleaned_color_resized/kfvj0f1-0.png,1.0,kfvj0f1
7udyuhg,7,/kaggle/input/test-colour/test_cleaned_color_resized/7udyuhg-0.png,1.0,7udyuhg
e9ho,3,/kaggle/input/test-colour/test_cleaned_color_resized/e9ho-0.png,0.75,e9h0
zwjhgwvj,7,/kaggle/input/test-colour/test_cleaned_color_resized/zwjhgwvj-0.png,0.875,zwjhgwvi
dqd8,4,/kaggle/input/test-colour/test_cleaned_color_resized/dqd8-0.png,1.0,dqd8
0me2a,5,/kaggle/input/test-colour/test_cleaned_color_resized/0me2a-0.png,1.0,0me2a
maxxg,5,/kaggle/input/test-colour/test_cleaned_color_resized/maxxg-0.png,1.0,maxxg
5fh6qvjv,7,/kaggle/input/test-colour/test_cleaned_color_resized/5fh6qvjv-0.png,0.875,5fh6qv3v
me3euhs4,8,/kaggle/input/test-colour/test_cleaned_color_resized/me3euhs4-0.png,1.0,me3euhs4
dj8w71,3,/kaggle/input/test-colour/test_cleaned_color_resized/dj8w71-0.png,0.5,ai8w7i
jh02fn3a,8,/kaggle/input/test-colour/test_cleaned_color_resized/jh02fn3a-0.png,1.0,jh02fn3a
t7eo,4,/kaggle/input/test-colour/test_cleaned_color_resized/t7eo-0.png,1.0,t7eo
8437vw2,5,/kaggle/input/test-colour/test_cleaned_color_resized/8437vw2-0.png,0.7142857142857143,0y37vw2
m4ztqk,6,/kaggle/input/test-colour/test_cleaned_color_resized/m4ztqk-0.png,1.0,m4ztqk
1irn,4,/kaggle/input/test-colour/test_cleaned_color_resized/1irn-0.png,1.0,1irn
4n6z,4,/kaggle/input/test-colour/test_cleaned_color_resized/4n6z-0.png,1.0,4n6z
8ilfoyvf,7,/kaggle/input/test-colour/test_cleaned_color_resized/8ilfoyvf-0.png,0.875,bilfoyvf
9eub,4,/kaggle/input/test-colour/test_cleaned_color_resized/9eub-0.png,1.0,9eub
ns45,4,/kaggle/input/test-colour/test_cleaned_color_resized/ns45-0.png,1.0,ns45
wwnvowv2,5,/kaggle/input/test-colour/test_cleaned_color_resized/wwnvowv2-0.png,0.625,whnv0wu2
6k8o3yk,4,/kaggle/input/test-colour/test_cleaned_color_resized/6k8o3yk-0.png,0.5714285714285714,sk8gyk
gr8ac,5,/kaggle/input/test-colour/test_cleaned_color_resized/gr8ac-0.png,1.0,gr8ac
nzpu,4,/kaggle/input/test-colour/test_cleaned_color_resized/nzpu-0.png,1.0,nzpu
38v2mv,3,/kaggle/input/test-colour/test_cleaned_color_resized/38v2mv-0.png,0.5,3by2my
z2cl9,5,/kaggle/input/test-colour/test_cleaned_color_resized/z2cl9-0.png,1.0,z2cl9
2gslhci,5,/kaggle/input/test-colour/test_cleaned_color_resized/2gslhci-0.png,0.7142857142857143,29s1hci
bs8pvh,6,/kaggle/input/test-colour/test_cleaned_color_resized/bs8pvh-0.png,1.0,bs8pvh
jkk4q,3,/kaggle/input/test-colour/test_cleaned_color_resized/jkk4q-0.png,0.6,jhh4q
09popm,6,/kaggle/input/test-colour/test_cleaned_color_resized/09popm-0.png,1.0,09popm
5umc,4,/kaggle/input/test-colour/test_cleaned_color_resized/5umc-0.png,1.0,5umc
1qp4885m,7,/kaggle/input/test-colour/test_cleaned_color_resized/1qp4885m-0.png,0.875,1qp4886m
ygpv7uq,7,/kaggle/input/test-colour/test_cleaned_color_resized/ygpv7uq-0.png,1.0,ygpv7uq
n3vat,5,/kaggle/input/test-colour/test_cleaned_color_resized/n3vat-0.png,1.0,n3vat
w867z,4,/kaggle/input/test-colour/test_cleaned_color_resized/w867z-0.png,0.8,w8672
c1zjhlz,5,/kaggle/input/test-colour/test_cleaned_color_resized/c1zjhlz-0.png,0.7142857142857143,clzjh1z
cpuanl,5,/kaggle/input/test-colour/test_cleaned_color_resized/cpuanl-0.png,0.8333333333333334,cpuan1
ehnskhzj,7,/kaggle/input/test-colour/test_cleaned_color_resized/ehnskhzj-0.png,0.875,ehnshhzj
wv2lkwna,8,/kaggle/input/test-colour/test_cleaned_color_resized/wv2lkwna-0.png,1.0,wv2lkwna
hkmy29,6,/kaggle/input/test-colour/test_cleaned_color_resized/hkmy29-0.png,1.0,hkmy29
rmg504,3,/kaggle/input/test-colour/test_cleaned_color_resized/rmg504-0.png,0.5,amc5u4
pu7vl3o,7,/kaggle/input/test-colour/test_cleaned_color_resized/pu7vl3o-0.png,1.0,pu7vl3o
u82mibi9,8,/kaggle/input/test-colour/test_cleaned_color_resized/u82mibi9-0.png,1.0,u82mibi9
io8w8,5,/kaggle/input/test-colour/test_cleaned_color_resized/io8w8-0.png,1.0,io8w8
sdk4l7,5,/kaggle/input/test-colour/test_cleaned_color_resized/sdk4l7-0.png,0.8333333333333334,5dk4l7
5rnv1ah1,7,/kaggle/input/test-colour/test_cleaned_color_resized/5rnv1ah1-0.png,0.875,5rnv1qh1
4ina3nwq,7,/kaggle/input/test-colour/test_cleaned_color_resized/4ina3nwq-0.png,0.875,4inq3nwq
5z4z,4,/kaggle/input/test-colour/test_cleaned_color_resized/5z4z-0.png,1.0,5z4z
4ggz8z,6,/kaggle/input/test-colour/test_cleaned_color_resized/4ggz8z-0.png,1.0,4ggz8z
8t95,4,/kaggle/input/test-colour/test_cleaned_color_resized/8t95-0.png,1.0,8t95
p1chhk9,7,/kaggle/input/test-colour/test_cleaned_color_resized/p1chhk9-0.png,1.0,p1chhk9
lm9vy,3,/kaggle/input/test-colour/test_cleaned_color_resized/lm9vy-0.png,0.6,1n9vy
b4dmm,2,/kaggle/input/test-colour/test_cleaned_color_resized/b4dmm-0.png,0.4,bldww
4kw6xv,6,/kaggle/input/test-colour/test_cleaned_color_resized/4kw6xv-0.png,1.0,4kw6xv
pwq9d,5,/kaggle/input/test-colour/test_cleaned_color_resized/pwq9d-0.png,1.0,pwq9d
ptb87,5,/kaggle/input/test-colour/test_cleaned_color_resized/ptb87-0.png,1.0,ptb87
eyk2zn91,6,/kaggle/input/test-colour/test_cleaned_color_resized/eyk2zn91-0.png,0.75,eykzzn9l
857txd,6,/kaggle/input/test-colour/test_cleaned_color_resized/857txd-0.png,1.0,857txd
y8rfhq6f,8,/kaggle/input/test-colour/test_cleaned_color_resized/y8rfhq6f-0.png,1.0,y8rfhq6f
lxwqkz2,5,/kaggle/input/test-colour/test_cleaned_color_resized/lxwqkz2-0.png,0.7142857142857143,vxwqk22
skok09tv,8,/kaggle/input/test-colour/test_cleaned_color_resized/skok09tv-0.png,1.0,skok09tv
qw1dv,4,/kaggle/input/test-colour/test_cleaned_color_resized/qw1dv-0.png,0.8,qwidv
t4bwrwp,7,/kaggle/input/test-colour/test_cleaned_color_resized/t4bwrwp-0.png,1.0,t4bwrwp
emvs,4,/kaggle/input/test-colour/test_cleaned_color_resized/emvs-0.png,1.0,emvs
3nnz7pka,5,/kaggle/input/test-colour/test_cleaned_color_resized/3nnz7pka-0.png,0.625,3mn17qka
eyq05,1,/kaggle/input/test-colour/test_cleaned_color_resized/eyq05-0.png,0.0,fn0ds
8hr836,6,/kaggle/input/test-colour/test_cleaned_color_resized/8hr836-0.png,1.0,8hr836
t36x9epa,8,/kaggle/input/test-colour/test_cleaned_color_resized/t36x9epa-0.png,1.0,t36x9epa
lqapu8,6,/kaggle/input/test-colour/test_cleaned_color_resized/lqapu8-0.png,1.0,lqapu8
f3m80,4,/kaggle/input/test-colour/test_cleaned_color_resized/f3m80-0.png,0.8,f3m8o
wkrp0ds,6,/kaggle/input/test-colour/test_cleaned_color_resized/wkrp0ds-0.png,0.8571428571428572,wkrn0ds
ubqwlx,6,/kaggle/input/test-colour/test_cleaned_color_resized/ubqwlx-0.png,1.0,ubqwlx
ai6j7gu,7,/kaggle/input/test-colour/test_cleaned_color_resized/ai6j7gu-0.png,1.0,ai6j7gu
nisie1,6,/kaggle/input/test-colour/test_cleaned_color_resized/nisie1-0.png,1.0,nisie1
zwya13o,7,/kaggle/input/test-colour/test_cleaned_color_resized/zwya13o-0.png,1.0,zwya13o
oav5mas,6,/kaggle/input/test-colour/test_cleaned_color_resized/oav5mas-0.png,0.8571428571428572,oav5ma8
31qyiq,6,/kaggle/input/test-colour/test_cleaned_color_resized/31qyiq-0.png,1.0,31qyiq
a7nft,5,/kaggle/input/test-colour/test_cleaned_color_resized/a7nft-0.png,1.0,a7nft
857u,2,/kaggle/input/test-colour/test_cleaned_color_resized/857u-0.png,0.4,8ln1u
pfwg,3,/kaggle/input/test-colour/test_cleaned_color_resized/pfwg-0.png,0.75,pfwq
fw652,5,/kaggle/input/test-colour/test_cleaned_color_resized/fw652-0.png,1.0,fw652
oy3waa,5,/kaggle/input/test-colour/test_cleaned_color_resized/oy3waa-0.png,0.8333333333333334,oymwaa
pit0,4,/kaggle/input/test-colour/test_cleaned_color_resized/pit0-0.png,1.0,pit0
1xut0w4,7,/kaggle/input/test-colour/test_cleaned_color_resized/1xut0w4-0.png,1.0,1xut0w4
y1fto45,6,/kaggle/input/test-colour/test_cleaned_color_resized/y1fto45-0.png,0.8571428571428572,y1ft045
ib7372l,6,/kaggle/input/test-colour/test_cleaned_color_resized/ib7372l-0.png,0.8571428571428572,ib7372i
wbu9wu6,7,/kaggle/input/test-colour/test_cleaned_color_resized/wbu9wu6-0.png,1.0,wbu9wu6
nwh7hax4,2,/kaggle/input/test-colour/test_cleaned_color_resized/nwh7hax4-0.png,0.25,zoh1kuz4
botts4p,7,/kaggle/input/test-colour/test_cleaned_color_resized/botts4p-0.png,1.0,botts4p
b4gvghd,6,/kaggle/input/test-colour/test_cleaned_color_resized/b4gvghd-0.png,0.8571428571428572,b4gughd
7n9jlm,6,/kaggle/input/test-colour/test_cleaned_color_resized/7n9jlm-0.png,1.0,7n9jlm
unr4,4,/kaggle/input/test-colour/test_cleaned_color_resized/unr4-0.png,1.0,unr4
3wif,3,/kaggle/input/test-colour/test_cleaned_color_resized/3wif-0.png,0.75,3wlf
5unc7,5,/kaggle/input/test-colour/test_cleaned_color_resized/5unc7-0.png,1.0,5unc7
ahpho,4,/kaggle/input/test-colour/test_cleaned_color_resized/ahpho-0.png,0.8,ahph0
tdzde,5,/kaggle/input/test-colour/test_cleaned_color_resized/tdzde-0.png,1.0,tdzde
hyp3tvwt,8,/kaggle/input/test-colour/test_cleaned_color_resized/hyp3tvwt-0.png,1.0,hyp3tvwt
95ticg,5,/kaggle/input/test-colour/test_cleaned_color_resized/95ticg-0.png,0.8333333333333334,q5ticg
wupavqg8,7,/kaggle/input/test-colour/test_cleaned_color_resized/wupavqg8-0.png,0.875,wupavqq8
v2j7k7ho,7,/kaggle/input/test-colour/test_cleaned_color_resized/v2j7k7ho-0.png,0.875,v2j7k7h0
rrlkt,3,/kaggle/input/test-colour/test_cleaned_color_resized/rrlkt-0.png,0.6,rn1kt
r1zkc,5,/kaggle/input/test-colour/test_cleaned_color_resized/r1zkc-0.png,1.0,r1zkc
jq1hrs,5,/kaggle/input/test-colour/test_cleaned_color_resized/jq1hrs-0.png,0.8333333333333334,iq1hrs
kprd,4,/kaggle/input/test-colour/test_cleaned_color_resized/kprd-0.png,1.0,kprd
1dhcacd,7,/kaggle/input/test-colour/test_cleaned_color_resized/1dhcacd-0.png,1.0,1dhcacd
uspxt,5,/kaggle/input/test-colour/test_cleaned_color_resized/uspxt-0.png,1.0,uspxt
nqz0os9h,8,/kaggle/input/test-colour/test_cleaned_color_resized/nqz0os9h-0.png,1.0,nqz0os9h
1nyd,3,/kaggle/input/test-colour/test_cleaned_color_resized/1nyd-0.png,0.75,inyd
vbwmzu0,7,/kaggle/input/test-colour/test_cleaned_color_resized/vbwmzu0-0.png,1.0,vbwmzu0
sb88r,5,/kaggle/input/test-colour/test_cleaned_color_resized/sb88r-0.png,1.0,sb88r
dsgzv,5,/kaggle/input/test-colour/test_cleaned_color_resized/dsgzv-0.png,1.0,dsgzv
e7r7op0,6,/kaggle/input/test-colour/test_cleaned_color_resized/e7r7op0-0.png,0.8571428571428572,e7r7dp0
60rk8nk7,7,/kaggle/input/test-colour/test_cleaned_color_resized/60rk8nk7-0.png,0.875,6ork8nk7
v2tx0x8,7,/kaggle/input/test-colour/test_cleaned_color_resized/v2tx0x8-0.png,1.0,v2tx0x8
tjm6otc0,5,/kaggle/input/test-colour/test_cleaned_color_resized/tjm6otc0-0.png,0.625,rjm6stu0
ecvjeott,7,/kaggle/input/test-colour/test_cleaned_color_resized/ecvjeott-0.png,0.875,ecvjeort
ck2pg9,6,/kaggle/input/test-colour/test_cleaned_color_resized/ck2pg9-0.png,1.0,ck2pg9
clc43,5,/kaggle/input/test-colour/test_cleaned_color_resized/clc43-0.png,1.0,clc43
5x53y583,8,/kaggle/input/test-colour/test_cleaned_color_resized/5x53y583-0.png,1.0,5x53y583
xk798xe,6,/kaggle/input/test-colour/test_cleaned_color_resized/xk798xe-0.png,0.8571428571428572,x798xe
qvjtrs,6,/kaggle/input/test-colour/test_cleaned_color_resized/qvjtrs-0.png,1.0,qvjtrs
i2d24k,6,/kaggle/input/test-colour/test_cleaned_color_resized/i2d24k-0.png,1.0,i2d24k
k430v,4,/kaggle/input/test-colour/test_cleaned_color_resized/k430v-0.png,0.8,k43ov
nwtct,5,/kaggle/input/test-colour/test_cleaned_color_resized/nwtct-0.png,1.0,nwtct
728h,4,/kaggle/input/test-colour/test_cleaned_color_resized/728h-0.png,1.0,728h
w3vgc,5,/kaggle/input/test-colour/test_cleaned_color_resized/w3vgc-0.png,1.0,w3vgc
i9n9a,5,/kaggle/input/test-colour/test_cleaned_color_resized/i9n9a-0.png,1.0,i9n9a
nwnzq,5,/kaggle/input/test-colour/test_cleaned_color_resized/nwnzq-0.png,1.0,nwnzq
kevp4bh2,8,/kaggle/input/test-colour/test_cleaned_color_resized/kevp4bh2-0.png,1.0,kevp4bh2
n7tp,4,/kaggle/input/test-colour/test_cleaned_color_resized/n7tp-0.png,1.0,n7tp
5oqszg,5,/kaggle/input/test-colour/test_cleaned_color_resized/5oqszg-0.png,0.8333333333333334,5nqszg
e0hie,2,/kaggle/input/test-colour/test_cleaned_color_resized/e0hie-0.png,0.4,efi
uit6,4,/kaggle/input/test-colour/test_cleaned_color_resized/uit6-0.png,1.0,uit6
abkn,4,/kaggle/input/test-colour/test_cleaned_color_resized/abkn-0.png,1.0,abkn
niup,4,/kaggle/input/test-colour/test_cleaned_color_resized/niup-0.png,1.0,niup
0fee,3,/kaggle/input/test-colour/test_cleaned_color_resized/0fee-0.png,0.75,0fpe
rf6f,4,/kaggle/input/test-colour/test_cleaned_color_resized/rf6f-0.png,1.0,rf6f
h4f77tdw,4,/kaggle/input/test-colour/test_cleaned_color_resized/h4f77tdw-0.png,0.5,h4tatqw
ufgngs,6,/kaggle/input/test-colour/test_cleaned_color_resized/ufgngs-0.png,1.0,ufgngs
angpr,5,/kaggle/input/test-colour/test_cleaned_color_resized/angpr-0.png,1.0,angpr
5ry4908,7,/kaggle/input/test-colour/test_cleaned_color_resized/5ry4908-0.png,1.0,5ry4908
765xos8,4,/kaggle/input/test-colour/test_cleaned_color_resized/765xos8-0.png,0.5714285714285714,7e5x098
ladhdoc1,8,/kaggle/input/test-colour/test_cleaned_color_resized/ladhdoc1-0.png,1.0,ladhdoc1
zu5zt,5,/kaggle/input/test-colour/test_cleaned_color_resized/zu5zt-0.png,1.0,zu5zt
57l7ozfm,7,/kaggle/input/test-colour/test_cleaned_color_resized/57l7ozfm-0.png,0.875,57l70zfm
fgww,4,/kaggle/input/test-colour/test_cleaned_color_resized/fgww-0.png,1.0,fgww
gxlhdi,6,/kaggle/input/test-colour/test_cleaned_color_resized/gxlhdi-0.png,1.0,gxlhdi
kfizs5,6,/kaggle/input/test-colour/test_cleaned_color_resized/kfizs5-0.png,1.0,kfizs5
zlje,4,/kaggle/input/test-colour/test_cleaned_color_resized/zlje-0.png,1.0,zlje
9xrjkpv3,6,/kaggle/input/test-colour/test_cleaned_color_resized/9xrjkpv3-0.png,0.75,qrrjkpv3
797v,3,/kaggle/input/test-colour/test_cleaned_color_resized/797v-0.png,0.75,7g7v
