filename,captcha_text,predicted_text,predicted_text_printed,cleaned_predicted_text,cleaned_predicted_text_printed,chr_acc_hw,chr_acc_p
/kaggle/input/test-black/test_cleaned_black_resized/m16cz-0.png,m16cz,M.1 G.C.Z,M 1 6 C Z,m1gcz,m16cz,4,5
/kaggle/input/test-black/test_cleaned_black_resized/aj0w0o-0.png,aj0w0o,a ) I O W.O.O,A / O W O O,aiowoo,aowoo,3,1
/kaggle/input/test-black/test_cleaned_black_resized/vvdmc-0.png,vvdmc,v v.v.d.m.c.,V V D M C,vvvdmc,vvdmc,2,5
/kaggle/input/test-black/test_cleaned_black_resized/48nd6j-0.png,48nd6j,4 8 N.D.6 ),4 8 N D 6 J,48nd6,48nd6j,5,6
/kaggle/input/test-black/test_cleaned_black_resized/sh2wjt-0.png,sh2wjt,# SH PHI JT.,SM 2%JT,shphijt,sm2jt,2,2
/kaggle/input/test-black/test_cleaned_black_resized/x5jeo-0.png,x5jeo,# x.s ) e.o.,*0.00,xseo,000,1,0
/kaggle/input/test-black/test_cleaned_black_resized/sml0n3dv-0.png,sml0n3dv,s m. 1. 0 in. 3d.v.,SIMION3dV,sm10in3dv,simion3dv,3,1
/kaggle/input/test-black/test_cleaned_black_resized/0tbe-0.png,0tbe,to take the,OT@6,totakethe,ot6,0,1
/kaggle/input/test-black/test_cleaned_black_resized/sve7ng-0.png,sve7ng,s v.e. 7 in. 9,S V E 7 N G,sve7in9,sve7ng,4,6
/kaggle/input/test-black/test_cleaned_black_resized/2oy2f9-0.png,2oy2f9,". 2 0"" "" 2.2F. 9.",20/2F9,2022f9,202f9,4,1
/kaggle/input/test-black/test_cleaned_black_resized/08sba-0.png,08sba,"0 8.8, b a",0 8 S B 8,088ba,08sb8,4,4
/kaggle/input/test-black/test_cleaned_black_resized/wkai-0.png,wkai,32miko's,WHO.,32mikos,who,1,1
/kaggle/input/test-black/test_cleaned_black_resized/txjoqodg-0.png,txjoqodg,# to be a job of a good gag,ENJOYA69,tobeajobofagoodgag,enjoya69,1,2
/kaggle/input/test-black/test_cleaned_black_resized/6b8qqt-0.png,6b8qqt,exebbot .,EB800T,exebbot,eb800t,0,3
/kaggle/input/test-black/test_cleaned_black_resized/al5oidta-0.png,al5oidta,a.1 5.5o.1 d.t.a,AL5 OLDTO,a155o1dta,al5oldto,2,6
/kaggle/input/test-black/test_cleaned_black_resized/3ia0oel-0.png,3ia0oel,30 3/30.30,3.00,3033030,300,1,1
/kaggle/input/test-black/test_cleaned_black_resized/t7l7ebx-0.png,t7l7ebx,T.7 L.P.B.X.,17L>6BX,t7lpbx,17l6bx,3,2
/kaggle/input/test-black/test_cleaned_black_resized/2aidl-0.png,2aidl,# 2 a i d I ...,2.10,2aidi,210,4,1
/kaggle/input/test-black/test_cleaned_black_resized/ux6fdl-0.png,ux6fdl,u x.o.f.d.l.,UX6FDL,uxofdl,ux6fdl,5,6
/kaggle/input/test-black/test_cleaned_black_resized/fygzfbbv-0.png,fygzfbbv,f y. g. Z.F.B.B.V.,FYGZFBBV,fygzfbbv,fygzfbbv,8,8
/kaggle/input/test-black/test_cleaned_black_resized/0k2lyyc-0.png,0k2lyyc,# OK a ymc .,0 DAY,okaymc,0day,1,1
/kaggle/input/test-black/test_cleaned_black_resized/iq1t40-0.png,iq1t40,""" 2/0.2(2",SQ1X40,2022,sq1x40,0,4
/kaggle/input/test-black/test_cleaned_black_resized/h50769iw-0.png,h50769iw,H 50769I W.,H50769TW,h50769iw,h50769tw,8,7
/kaggle/input/test-black/test_cleaned_black_resized/42g6nr0-0.png,42g6nr0,s.2 0 6 2/0,9 @ 0 6 9 9 0,s20620,906990,2,0
/kaggle/input/test-black/test_cleaned_black_resized/xeoav-0.png,xeoav,a b.X2 0-000 E.000500005000050000500005,X EVERY,abx20000e000500005000050000500005,xevery,0,2
/kaggle/input/test-black/test_cleaned_black_resized/b37if3k-0.png,b37if3k,8 3 ? 2/2F.34,@32\F&W,8322f34,32fw,3,0
/kaggle/input/test-black/test_cleaned_black_resized/ui7l-0.png,ui7l,""" U.I.T.L.",U/7L,uitl,u7l,3,1
/kaggle/input/test-black/test_cleaned_black_resized/tfwptzc-0.png,tfwptzc,T.F. W.P.T.2.C.,ITEMPT2(,tfwpt2c,itempt2,6,0
/kaggle/input/test-black/test_cleaned_black_resized/wcv2ys-0.png,wcv2ys,W.C V.2Y.S.,WCV2YS,wcv2ys,wcv2ys,6,6
/kaggle/input/test-black/test_cleaned_black_resized/wqhw3c-0.png,wqhw3c,W.O.H.W.3.G.G.,WQ H W 3 G,wohw3gg,wqhw3g,4,5
/kaggle/input/test-black/test_cleaned_black_resized/o7wk-0.png,o7wk,# 0 7 W.K. 1,07WK,07wk1,07wk,3,3
/kaggle/input/test-black/test_cleaned_black_resized/nurb3d-0.png,nurb3d,W U.P.S.3.O,000 @ @ 3 @,wups3o,0003,2,0
/kaggle/input/test-black/test_cleaned_black_resized/59cjavrg-0.png,59cjavrg,5 9 C.J a v.r.g.,59 C J A V R 9,59cjavrg,59cjavr9,8,7
/kaggle/input/test-black/test_cleaned_black_resized/iwlynjx2-0.png,iwlynjx2,s v.r. 3. 3. 3.2 2,1 7 1 4 1 2 7,svr33322,1714127,1,0
/kaggle/input/test-black/test_cleaned_black_resized/4dbe-0.png,4dbe,# I D.B.E.,40%,idbe,40,3,1
/kaggle/input/test-black/test_cleaned_black_resized/8gs2o4ht-0.png,8gs2o4ht,8. G.S. 2/0. W.T.,8 9 S 2 0 4 # 1,8gs20wt,89s2041,4,4
/kaggle/input/test-black/test_cleaned_black_resized/cnm7d0b-0.png,cnm7d0b,# comm. ) d.th.,COM/DOB,commdth,comdob,3,2
/kaggle/input/test-black/test_cleaned_black_resized/x7mkdulu-0.png,x7mkdulu,ex 7 in.k. du. IU.,X7% 60/U,ex7inkduiu,x760u,1,2
/kaggle/input/test-black/test_cleaned_black_resized/6rqy5-0.png,6rqy5,# 6r.q y. 5.,6RQY5,6rqy5,6rqy5,5,5
/kaggle/input/test-black/test_cleaned_black_resized/uqdd8-0.png,uqdd8,""" U.G.C.C.C.C.B.",49608,ugccccb,49608,1,1
/kaggle/input/test-black/test_cleaned_black_resized/bms2xok-0.png,bms2xok,"to.me , as 2 x.o. k",OM S 2 X 0-K,tomeas2xok,oms2x0k,0,5
/kaggle/input/test-black/test_cleaned_black_resized/xupyep0m-0.png,xupyep0m,2 1th generation .,APYEPOM,21thgeneration,apyepom,0,0
/kaggle/input/test-black/test_cleaned_black_resized/c1ja0-0.png,c1ja0,0c 1/a.,C1LOO,0c1a,c1loo,1,2
/kaggle/input/test-black/test_cleaned_black_resized/bgrel-0.png,bgrel,# to go to # # even,1906,togotoeven,1906,0,0
/kaggle/input/test-black/test_cleaned_black_resized/sid2fxzf-0.png,sid2fxzf,# said 2f x.2f.,SIDEFX2F,said2fx2f,sidefx2f,1,6
/kaggle/input/test-black/test_cleaned_black_resized/q0uxb2-0.png,q0uxb2,& Q.O.U.X.B.2 .,4 0 0 X B 2,qouxb2,400xb2,5,4
/kaggle/input/test-black/test_cleaned_black_resized/ootptmf-0.png,ootptmf,2.000 OT 9TMF. 1.,TOTAL,2000ot9tmf1,total,0,2
/kaggle/input/test-black/test_cleaned_black_resized/bkgkg-0.png,bkgkg,"6.6,6.a.e.k.e.",6%@K@,666aeke,6k,0,1
/kaggle/input/test-black/test_cleaned_black_resized/4943m-0.png,4943m,4 9 4.3 in,4 9 4 8 M,4943in,4948m,4,4
/kaggle/input/test-black/test_cleaned_black_resized/kklr2ztk-0.png,kklr2ztk,K K.L R.ZZ T.K,KKLR2 ZTK,kklrzztk,kklr2ztk,7,8
/kaggle/input/test-black/test_cleaned_black_resized/he7grud-0.png,he7grud,H E. 7.G.R.U.P.P.,HE7GRUP,he7grupp,he7grup,6,6
/kaggle/input/test-black/test_cleaned_black_resized/39uww47-0.png,39uww47,s o u. W. W. U.T.,*SUNWAY,souwwut,sunway,3,1
/kaggle/input/test-black/test_cleaned_black_resized/8a27-0.png,8a27,8.8e 2.7.,8 # 27,88e27,827,1,1
/kaggle/input/test-black/test_cleaned_black_resized/tnrn3o2p-0.png,tnrn3o2p,r.n.r.n.3o.2p,ENTN30ZP,rnrn3o2p,entn30zp,7,4
/kaggle/input/test-black/test_cleaned_black_resized/p7qjg-0.png,p7qjg,. p. 7 Q.G.,P7QJG,p7qg,p7qjg,3,5
/kaggle/input/test-black/test_cleaned_black_resized/dzjzg-0.png,dzjzg,0 2 ) 2G.G.,0 1 J Z G,022gg,01jzg,1,3
/kaggle/input/test-black/test_cleaned_black_resized/aotaaj-0.png,aotaaj,a.o.t.a.a.i,A O T @ G i,aotaai,aotgi,5,3
/kaggle/input/test-black/test_cleaned_black_resized/eoivh-0.png,eoivh,to i.N H.,0.00,toinh,000,3,0
/kaggle/input/test-black/test_cleaned_black_resized/kenmc-0.png,kenmc,2 kenmc .,KENMC,2kenmc,kenmc,0,5
/kaggle/input/test-black/test_cleaned_black_resized/fkzdxrta-0.png,fkzdxrta,""" You're got into the next time to the next time . The Times of the Texas Times",1/ 1 1 1 1 1 8,youregotintothenexttimetothenexttimethetimesofthetexastimes,1111118,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ufze-0.png,ufze,# all up for the F.2 - E. 200,0.20,allupforthef2e200,020,0,0
/kaggle/input/test-black/test_cleaned_black_resized/i2tc-0.png,i2tc,a b. I.2 . T.C.,TOTAL,abi2tc,total,0,1
/kaggle/input/test-black/test_cleaned_black_resized/p8agb-0.png,p8agb,P.8A.G.B.,P8AGB,p8agb,p8agb,5,5
/kaggle/input/test-black/test_cleaned_black_resized/t9zn2ll7-0.png,t9zn2ll7,00482xgz 021/2,<9202/M,00482xgz0212,9202m,1,0
/kaggle/input/test-black/test_cleaned_black_resized/jrofo1b-0.png,jrofo1b,jrofo 1b.,JROFO1B,jrofo1b,jrofo1b,7,7
/kaggle/input/test-black/test_cleaned_black_resized/8p2da-0.png,8p2da,8.P.2.O.A.,8 P 2 0 A,8p2oa,8p20a,4,4
/kaggle/input/test-black/test_cleaned_black_resized/6885kiy-0.png,6885kiy,2 1 Worthy 1 .,***,21worthy1,,0,0
/kaggle/input/test-black/test_cleaned_black_resized/ewikf-0.png,ewikf,# even if itself ...,@WILKF,evenifitself,wilkf,1,2
/kaggle/input/test-black/test_cleaned_black_resized/dbhfyd-0.png,dbhfyd,to # H.F.O,OSH (>),tohfo,osh,2,1
/kaggle/input/test-black/test_cleaned_black_resized/jjibj8n-0.png,jjibj8n,1953 55 ( Jjibj 8n. 1/,JJIBJAN,195355jjibj8n1,jjibjan,0,6
/kaggle/input/test-black/test_cleaned_black_resized/il680q15-0.png,il680q15,",00080845",16680445,00080845,16680445,3,4
/kaggle/input/test-black/test_cleaned_black_resized/51tm1m-0.png,51tm1m,5.5.5 ) T.N. IN.,51TM1M,555tnin,51tm1m,1,6
/kaggle/input/test-black/test_cleaned_black_resized/4dzwx-0.png,4dzwx,80s.000s. V.2/4 -,70% +,80s000sv24,70,0,0
/kaggle/input/test-black/test_cleaned_black_resized/5iyp-0.png,5iyp,25 F.I.Rp.,SIAKE,25firp,siake,0,1
/kaggle/input/test-black/test_cleaned_black_resized/4wqu-0.png,4wqu,# 4 w.a u.,4WQU,4wau,4wqu,3,4
/kaggle/input/test-black/test_cleaned_black_resized/cg16-0.png,cg16,CGI 6.,CG16,cgi6,cg16,3,4
/kaggle/input/test-black/test_cleaned_black_resized/03yl9s-0.png,03yl9s,0 3 y 1 9 s,03 Y L9 S,03y19s,03yl9s,5,6
/kaggle/input/test-black/test_cleaned_black_resized/qa37ho-0.png,qa37ho,0 A.B.7 H.O,0 A 3 7 # 0,0ab7ho,0a370,4,3
/kaggle/input/test-black/test_cleaned_black_resized/3mtklt8z-0.png,3mtklt8z,3 m.t.k.l.t.2,3 MILIT8Z,3mtklt2,3milit8z,6,5
/kaggle/input/test-black/test_cleaned_black_resized/kpjwxkzb-0.png,kpjwxkzb,sp JFK H.B.,***,spjfkhb,,2,0
/kaggle/input/test-black/test_cleaned_black_resized/gaux8s-0.png,gaux8s,G.A.U.H.B.S.,GAUK8S,gauhbs,gauk8s,4,5
/kaggle/input/test-black/test_cleaned_black_resized/88gtnpju-0.png,88gtnpju,8 B.B.T.N.P.I.U.,8 8 G T N P J U,8bbtnpiu,88gtnpju,5,8
/kaggle/input/test-black/test_cleaned_black_resized/f68xqiqk-0.png,f68xqiqk,F.C.O.O.O.K.,FAX@1@K,fcoook,fax1k,1,1
/kaggle/input/test-black/test_cleaned_black_resized/3m22-0.png,3m22,about 3. 3. N.2 2/2,3 M22,about33n222,3m22,0,4
/kaggle/input/test-black/test_cleaned_black_resized/pq2mc54n-0.png,pq2mc54n,pg2mc54n.,PQ2MC54N,pg2mc54n,pq2mc54n,7,8
/kaggle/input/test-black/test_cleaned_black_resized/glsq6wv-0.png,glsq6wv,G.L.S.O.B.W.,GLSQ6WW,glsobw,glsq6ww,4,6
/kaggle/input/test-black/test_cleaned_black_resized/ghdb-0.png,ghdb,# going hard back to the bottom,9HDB,goinghardbacktothebottom,9hdb,1,3
/kaggle/input/test-black/test_cleaned_black_resized/z599xbz-0.png,z599xbz,2 5 9 9 x.2 2,Z 599XBZ,2599x22,z599xbz,4,7
/kaggle/input/test-black/test_cleaned_black_resized/fni3o-0.png,fni3o,off sit to,T @130,offsitto,t130,0,0
/kaggle/input/test-black/test_cleaned_black_resized/irl9u9xz-0.png,irl9u9xz,i r.I.9 u.9 x.2,IRI9U9X Z,iri9u9x2,iri9u9xz,6,7
/kaggle/input/test-black/test_cleaned_black_resized/cd2h9-0.png,cd2h9,a. 0 d.2 h.9.,06249,a0d2h9,06249,0,2
/kaggle/input/test-black/test_cleaned_black_resized/p9g6wub-0.png,p9g6wub,"2 . "" PACKS WIP -",PAVE,2packswip,pave,0,1
/kaggle/input/test-black/test_cleaned_black_resized/5unrn-0.png,5unrn,""" B.Y B.T P.",1/1(L),bybtp,11l,0,0
/kaggle/input/test-black/test_cleaned_black_resized/153tt0-0.png,153tt0,8. 153tho-,ISHO,8153tho,isho,1,0
/kaggle/input/test-black/test_cleaned_black_resized/4ox0xwz-0.png,4ox0xwz,40xxx.,40X0XW2,40xxx,40x0xw2,3,5
/kaggle/input/test-black/test_cleaned_black_resized/r1od-0.png,r1od,r. 1/0d.,R 1 0 D,r10d,r10d,3,3
/kaggle/input/test-black/test_cleaned_black_resized/1tyn-0.png,1tyn,2 . 2- 2-aryn 2/000,1190,222aryn2000,1190,0,1
/kaggle/input/test-black/test_cleaned_black_resized/9jr3bv6-0.png,9jr3bv6,9 J I 3 D.G.,9JTSDY6,9ji3dg,9jtsdy6,3,3
/kaggle/input/test-black/test_cleaned_black_resized/yxnby-0.png,yxnby,# a x.r. b.y.,SAMBER,axrby,samber,3,1
/kaggle/input/test-black/test_cleaned_black_resized/rafw-0.png,rafw,r.a.f.w.,R Q F W,rafw,rqfw,4,3
/kaggle/input/test-black/test_cleaned_black_resized/ctyged6-0.png,ctyged6,c.t. 4. g.e.d.,CT Q @ @ 6 6,ct4ged,ctq66,5,2
/kaggle/input/test-black/test_cleaned_black_resized/jxmdm-0.png,jxmdm,6. ) 3/2X.2M.D.M.M.,JWMM,632x2mdmm,jwmm,0,2
/kaggle/input/test-black/test_cleaned_black_resized/hvgp-0.png,hvgp,""" H.N.G.P.",HNAP,hngp,hnap,3,2
/kaggle/input/test-black/test_cleaned_black_resized/2c5ol-0.png,2c5ol,. 2.P.c.5a.l.,PC50L,2pc5al,pc50l,1,3
/kaggle/input/test-black/test_cleaned_black_resized/h50uifd-0.png,h50uifd,H. H. H. W.F.D,H VIFD,hhhwfd,hvifd,1,1
/kaggle/input/test-black/test_cleaned_black_resized/lhmd-0.png,lhmd,# little round .,LAND,littleround,land,1,2
/kaggle/input/test-black/test_cleaned_black_resized/g1qy8-0.png,g1qy8,9 2 0 V.B.,979Y$,920vb,979y,0,1
/kaggle/input/test-black/test_cleaned_black_resized/r9uns6-0.png,r9uns6,r. 9U.N.S.6,9 UN S 6,r9uns6,9uns6,6,0
/kaggle/input/test-black/test_cleaned_black_resized/os9ul-0.png,os9ul,# O.G. see ?,06905,ogsee,06905,1,1
/kaggle/input/test-black/test_cleaned_black_resized/ja35h8-0.png,ja35h8,i a 3 5 h.8,1 @ 3 5 H 6,ia35h8,135h6,5,0
/kaggle/input/test-black/test_cleaned_black_resized/vxtq4-0.png,vxtq4,12vv.v.r.r.t.r.r.r. 4.,VATQ4,12vvvrrtrrr4,vatq4,0,4
/kaggle/input/test-black/test_cleaned_black_resized/suv8-0.png,suv8,# so sure else,SUV8,sosureelse,suv8,1,4
/kaggle/input/test-black/test_cleaned_black_resized/ij25trf-0.png,ij25trf,( 3/2.2,/J 1 5 < 1^,322,j151,1,0
/kaggle/input/test-black/test_cleaned_black_resized/ffeuj49-0.png,ffeuj49,off # U.S. 4.,PRQ0699,offus4,prq0699,3,1
/kaggle/input/test-black/test_cleaned_black_resized/32evcjk8-0.png,32evcjk8,3.2.2B.T.B.S.B.D,3 2 3 5 5 3 3 3,322btbsbd,32355333,2,2
/kaggle/input/test-black/test_cleaned_black_resized/4bsoa-0.png,4bsoa,# 4 &6.0a.,465 0A,460a,4650a,1,2
/kaggle/input/test-black/test_cleaned_black_resized/tluglvq-0.png,tluglvq,T.L U.G.L V.Q.,T L U G L V Q,tluglvq,tluglvq,7,7
/kaggle/input/test-black/test_cleaned_black_resized/poqcdy-0.png,poqcdy,a.P.O.O.C.D.Y.,90.00,apoocdy,9000,0,0
/kaggle/input/test-black/test_cleaned_black_resized/sxsvm-0.png,sxsvm,2 executive .,5XSVW),2executive,5xsvw,0,3
/kaggle/input/test-black/test_cleaned_black_resized/qe72iy9-0.png,qe72iy9,a e ? 2 i.y.,Q @ 7 2 1 Y 9,ae2iy,q721y9,1,1
/kaggle/input/test-black/test_cleaned_black_resized/8u7c6-0.png,8u7c6,# # # every end of its,14766,everyendofits,14766,0,2
/kaggle/input/test-black/test_cleaned_black_resized/q8mh-0.png,q8mh,of Q B.M.H.,QBMH,ofqbmh,qbmh,0,3
/kaggle/input/test-black/test_cleaned_black_resized/92itgl-0.png,92itgl,9 2.2 2/2 2.2 2.2 ) 2.2,9 2 1 T @ 1,92222222222,921t1,2,3
/kaggle/input/test-black/test_cleaned_black_resized/u78nb-0.png,u78nb,U. - - - - - # # # # # # # # # # # # #,UPAAN,u,upaan,1,1
/kaggle/input/test-black/test_cleaned_black_resized/13xy-0.png,13xy,1 3x y.,13 X X,13xy,13xx,4,3
/kaggle/input/test-black/test_cleaned_black_resized/3n6o-0.png,3n6o,# 3V60 -,3460,3v60,3460,2,2
/kaggle/input/test-black/test_cleaned_black_resized/iml41oq-0.png,iml41oq,i a 1 4/0a,: @ / 9 % @,ia140a,9,2,0
/kaggle/input/test-black/test_cleaned_black_resized/72qrkw-0.png,72qrkw,7 2 Q.R. W. W.,7 2 Q R K W,72qrww,72qrkw,5,6
/kaggle/input/test-black/test_cleaned_black_resized/hrdksy8-0.png,hrdksy8,n r d k s y &,HHDKSY8,nrdksy,hhdksy8,5,6
/kaggle/input/test-black/test_cleaned_black_resized/6lkxo5-0.png,6lkxo5,s. L.K.X 0 5,5 L K X 0 5,slkx05,5lkx05,4,4
/kaggle/input/test-black/test_cleaned_black_resized/fxb3wssu-0.png,fxb3wssu,f x.B.3 W.S.L.,FXB3W55U,fxb3wsl,fxb3w55u,6,6
/kaggle/input/test-black/test_cleaned_black_resized/rubx10-0.png,rubx10,rubx 10 .,TOBX10,rubx10,tobx10,6,4
/kaggle/input/test-black/test_cleaned_black_resized/m1nvsk-0.png,m1nvsk,"2,000won set",WWW.K,2000wonset,wwwk,0,0
/kaggle/input/test-black/test_cleaned_black_resized/8ry9l4e-0.png,8ry9l4e,8 R. 1 9.1 -,SR 19 V*E,8r191,sr19ve,3,2
/kaggle/input/test-black/test_cleaned_black_resized/qykqgi2o-0.png,qykqgi2o,Q Y K Q G.2 2 0,QYKOGL20,qykqg220,qykogl20,6,5
/kaggle/input/test-black/test_cleaned_black_resized/xfr1d0mj-0.png,xfr1d0mj,X & FL I ll is my,X + 1 1 0 0 0,xflillismy,x11000,2,2
/kaggle/input/test-black/test_cleaned_black_resized/7dfpwcv-0.png,7dfpwcv,# I'm # if you put up to,MAPPREU,imifyouputupto,mappreu,0,1
/kaggle/input/test-black/test_cleaned_black_resized/tmv26-0.png,tmv26,# T.M.V.2G.,TMV26,tmv2g,tmv26,4,5
/kaggle/input/test-black/test_cleaned_black_resized/odh7p55l-0.png,odh7p55l,o d.h. 7 p. 5.5 !,O D H 7 P 5 5,odh7p55,odh7p55,7,7
/kaggle/input/test-black/test_cleaned_black_resized/ydrtvf9-0.png,ydrtvf9,""" U. D.R.T. W.F. 9.",UDQTYTO,udrtwf9,udqtyto,5,2
/kaggle/input/test-black/test_cleaned_black_resized/989gqi-0.png,989gqi,42 9 0 9 0 0 1/,909000,42909001,909000,1,2
/kaggle/input/test-black/test_cleaned_black_resized/jlicpwe-0.png,jlicpwe,""" I ! I.C P.W.O.",SLIOPWE,iicpwo,sliopwe,0,5
/kaggle/input/test-black/test_cleaned_black_resized/9h7ucby-0.png,9h7ucby,""" 9h. 7ucky",9H7VC6>,9h7ucky,9h7vc6,6,4
/kaggle/input/test-black/test_cleaned_black_resized/j7lkhg-0.png,j7lkhg,"j. 1 ) 1,0",/ 1 1 4 6 9,j110,11469,1,0
/kaggle/input/test-black/test_cleaned_black_resized/gyhk2kgp-0.png,gyhk2kgp,g. y.h.k2k.p.,B 4 H K 2 K @ P,gyhk2kp,b4hk2kp,6,4
/kaggle/input/test-black/test_cleaned_black_resized/5zlui1t-0.png,5zlui1t,25zlui7t.,5ZLWIT,25zlui7t,5zlwit,0,4
/kaggle/input/test-black/test_cleaned_black_resized/s2ln-0.png,s2ln,# so ? I'm,S2/M,soim,s2m,1,2
/kaggle/input/test-black/test_cleaned_black_resized/igefs-0.png,igefs,smoking effs .,IT GETS,smokingeffs,itgets,0,1
/kaggle/input/test-black/test_cleaned_black_resized/kuzsno-0.png,kuzsno,K U.Z S.N.O,K V Z S NO,kuzsno,kvzsno,6,5
/kaggle/input/test-black/test_cleaned_black_resized/dnhr6-0.png,dnhr6,# on Mr.,@MM6,onmr,mm6,2,0
/kaggle/input/test-black/test_cleaned_black_resized/1fh4thm-0.png,1fh4thm,I.F. H. 4/6. N.m.,L F H 4 & H M,ifh46nm,lfh4hm,4,3
/kaggle/input/test-black/test_cleaned_black_resized/52cr-0.png,52cr,552s.s.,SZER,552ss,szer,1,1
/kaggle/input/test-black/test_cleaned_black_resized/ivkgbwc-0.png,ivkgbwc,# I V.K.Y B.W.C.,INK9800,ivkybwc,ink9800,6,2
/kaggle/input/test-black/test_cleaned_black_resized/vkfr-0.png,vkfr,# we want to the end of the rest of the rest of the,VKIR:,wewanttotheendoftherestoftherestofthe,vkir,0,3
/kaggle/input/test-black/test_cleaned_black_resized/yu7y2spi-0.png,yu7y2spi,4 1/ 7. 4. 2.5.P.I,Y U 7 Y 2 S P L,417425pi,yu7y2spl,4,7
/kaggle/input/test-black/test_cleaned_black_resized/57aktxh-0.png,57aktxh,5.7a.k.t.x.h.,57 AKITXM,57aktxh,57akitxm,7,4
/kaggle/input/test-black/test_cleaned_black_resized/nl3dsk5c-0.png,nl3dsk5c,N.L 3 D.S.K.5C.,NL3DSK5C,nl3dsk5c,nl3dsk5c,8,8
/kaggle/input/test-black/test_cleaned_black_resized/hm5osaq-0.png,hm5osaq,hMS 0.m2,WAS . *,hms0m2,was,2,0
/kaggle/input/test-black/test_cleaned_black_resized/nd9oljne-0.png,nd9oljne,n d 9 0 1 ) in.,ND 9 OLJNE,nd901in,nd9oljne,4,8
/kaggle/input/test-black/test_cleaned_black_resized/7rhv9-0.png,7rhv9,25 A.S.S.,A/U,25ass,au,0,0
/kaggle/input/test-black/test_cleaned_black_resized/z7vq-0.png,z7vq,""" 27 -D.",17^,27d,17,1,1
/kaggle/input/test-black/test_cleaned_black_resized/8jmqsxc-0.png,8jmqsxc,B.B.B. ) M.O.S.X2C.,SIM Q S X 0,bbbmosx2c,simqsx0,0,4
/kaggle/input/test-black/test_cleaned_black_resized/lulme-0.png,lulme,0 2 0 1 4 -,VOL#6,02014,vol6,0,1
/kaggle/input/test-black/test_cleaned_black_resized/ek0ky-0.png,ek0ky,E. K.O. K.V.,E KORK Y,ekokv,ekorky,3,2
/kaggle/input/test-black/test_cleaned_black_resized/1j2xhu-0.png,1j2xhu,7. S.2X NEW,1 / 2 % WW,7s2xnew,12ww,2,1
/kaggle/input/test-black/test_cleaned_black_resized/rhxx-0.png,rhxx,# not a xx -,TAX,notaxx,tax,0,1
/kaggle/input/test-black/test_cleaned_black_resized/2fxu0s-0.png,2fxu0s,2fx.2fx.,2FXUOS,2fx2fx,2fxuos,3,5
/kaggle/input/test-black/test_cleaned_black_resized/4jyag-0.png,4jyag,# It ?Y.A.G.,*SY*,ityag,sy,3,0
/kaggle/input/test-black/test_cleaned_black_resized/trejedm-0.png,trejedm,t.r.r.e ) ) ie.d.m.,T + E / E d M,trreiedm,teedm,2,2
/kaggle/input/test-black/test_cleaned_black_resized/bzb9o8f7-0.png,bzb9o8f7,8 2 8 9 0 8.2 2,6 1 8 9 0 @ < >,82890822,61890,2,1
/kaggle/input/test-black/test_cleaned_black_resized/5hquho-0.png,5hquho,s n a u.h.o,SHAUBO,snauho,shaubo,3,3
/kaggle/input/test-black/test_cleaned_black_resized/ws6w-0.png,ws6w,W.S.G.W.,VS6W,wsgw,vs6w,3,3
/kaggle/input/test-black/test_cleaned_black_resized/k6oku5-0.png,k6oku5,10 KGOKU5.,K60KU5,10kgoku5,k60ku5,0,5
/kaggle/input/test-black/test_cleaned_black_resized/9jud9-0.png,9jud9,25 Judits,JUD,25judits,jud,0,0
/kaggle/input/test-black/test_cleaned_black_resized/b45viav3-0.png,b45viav3,8 4/ 4. 4. 4. 4. 4. 4.2,8 4 5 V 1 A V 3,844444442,845v1av3,1,6
/kaggle/input/test-black/test_cleaned_black_resized/muqa445-0.png,muqa445,m.s. 4a.4 4.5,M U 9 A 4 4 5,ms4a445,mu9a445,5,6
/kaggle/input/test-black/test_cleaned_black_resized/zxhi2v8-0.png,zxhi2v8,Z X H I ? V.B.,Z X HIEV8,zxhivb,zxhiev8,4,6
/kaggle/input/test-black/test_cleaned_black_resized/wqgp7308-0.png,wqgp7308,W.O.C.P.7.3.0.3,UOCPT30,wocp7303,uocpt30,5,3
/kaggle/input/test-black/test_cleaned_black_resized/5ao2-0.png,5ao2,5 A.O.,5A02,5ao,5a02,3,3
/kaggle/input/test-black/test_cleaned_black_resized/vjcod9-0.png,vjcod9,2 1 V.jcodey 0 1,VJC009,21vjcodey01,vjc009,0,4
/kaggle/input/test-black/test_cleaned_black_resized/2k1xlp-0.png,2k1xlp,2 K 1X L.P,2 K 1 X L P,2k1xlp,2k1xlp,6,6
/kaggle/input/test-black/test_cleaned_black_resized/3aa8-0.png,3aa8,", 3/3 3,3 3, 3, 3, 3, 3, 3/ 3",3.00,33333333333,300,1,1
/kaggle/input/test-black/test_cleaned_black_resized/wpuojf5f-0.png,wpuojf5f,# we we be up to the mouth of the flanders,UPUOJA5F,wewebeuptothemouthoftheflanders,upuoja5f,1,6
/kaggle/input/test-black/test_cleaned_black_resized/m8eca15-0.png,m8eca15,m.8.8e.o.a.1.5,M 8 8 0 A 1 5,m88eoa15,m880a15,2,5
/kaggle/input/test-black/test_cleaned_black_resized/f95n2fh-0.png,f95n2fh,# F.G.S.N.2FH.,F9SN2FH,fgsn2fh,f9sn2fh,5,6
