captcha_text,chr_acc_beam_1,chr_acc_beam_2,chr_acc_beam_3,chr_acc_beam_4,chr_acc_beam_5,filename,med_b1,med_b2,med_b3,med_b4,med_b5,predicted_beam_1,predicted_beam_2,predicted_beam_3,predicted_beam_4,predicted_beam_5
0chnm34,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0chnm34-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0qnnm34,0qnnm34,0qnnm34,0qnnm34,0qnnm34
clsev,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/clsev-0.png,0.6,0.6,0.6,0.6,0.6,clxee,clxee,clxee,clxee,clxee
2y43vf,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/2y43vf-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,qy43uf,qy43uf,qy43uf,qy43uf,qy43uf
nq4a7mvu,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/nq4a7mvu-0.png,0.75,0.75,0.75,0.75,0.75,vq4a7mvc,vq4a7mvc,vq4a7mvc,vq4a7mvc,vq4a7mvc
1u81r,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/1u81r-0.png,0.8,0.8,0.8,0.8,0.8,1u8ir,1u8ir,1u8ir,1u8ir,1u8ir
4rlub61,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/4rlub61-0.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,4rv861,4rv861,4rv861,4rv861,4rv861
a3am,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/a3am-0.png,1.0,1.0,1.0,1.0,1.0,a3am,a3am,a3am,a3am,a3am
8dz3,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/8dz3-0.png,1.0,1.0,1.0,1.0,1.0,8dz3,8dz3,8dz3,8dz3,8dz3
zeivut8,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/zeivut8-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,2eivwt8,2eivwt8,2eivwt8,2eivwt8,2eivwt8
i23xg1a8,6,6,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/i23xg1a8-0.png,0.75,0.75,0.625,0.625,0.625,i23xgb8,i23xgb8,i23xqb8,i23xqb8,i23xqb8
002e23,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/002e23-0.png,1.0,1.0,1.0,1.0,1.0,002e23,002e23,002e23,002e23,002e23
jflkkg,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/jflkkg-0.png,0.5,0.5,0.5,0.5,0.5,itlkkq,itlkkq,itlkkq,itlkkq,itlkkq
l4ig8,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/l4ig8-0.png,1.0,1.0,1.0,1.0,1.0,l4ig8,l4ig8,l4ig8,l4ig8,l4ig8
mpf8iasl,4,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/mpf8iasl-0.png,0.5,0.375,0.375,0.375,0.375,m3f81a51,m3f81451,m3f81451,m3f81451,m3f81451
imr5u172,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/imr5u172-0.png,0.875,0.875,0.875,0.875,0.875,jmr5u172,jmr5u172,jmr5u172,jmr5u172,jmr5u172
m3mc3hu,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/m3mc3hu-0.png,1.0,1.0,1.0,1.0,1.0,m3mc3hu,m3mc3hu,m3mc3hu,m3mc3hu,m3mc3hu
eznvbmw,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/eznvbmw-0.png,1.0,1.0,1.0,1.0,1.0,eznvbmw,eznvbmw,eznvbmw,eznvbmw,eznvbmw
j75a0u,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/j75a0u-0.png,1.0,1.0,1.0,1.0,1.0,j75a0u,j75a0u,j75a0u,j75a0u,j75a0u
hc8jk3,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/hc8jk3-0.png,1.0,1.0,1.0,1.0,1.0,hc8jk3,hc8jk3,hc8jk3,hc8jk3,hc8jk3
0favtnx,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0favtnx-0.png,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,ofavtx,ofavtx,ofavtx,ofavtx,ofavtx
cuygj9,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/cuygj9-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,cuy0j9,cuy0j9,cuy0j9,cuy0j9,cuy0j9
wmzfebyg,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/wmzfebyg-0.png,1.0,1.0,1.0,1.0,1.0,wmzfebyg,wmzfebyg,wmzfebyg,wmzfebyg,wmzfebyg
hagreh,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/hagreh-0.png,1.0,1.0,1.0,1.0,1.0,hagreh,hagreh,hagreh,hagreh,hagreh
71uitis,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/71uitis-0.png,1.0,1.0,1.0,1.0,1.0,71uitis,71uitis,71uitis,71uitis,71uitis
u22w,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/u22w-0.png,0.75,0.75,0.75,0.75,0.75,22w,22w,22w,22w,22w
pkw2wx6n,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/pkw2wx6n-0.png,1.0,1.0,1.0,1.0,1.0,pkw2wx6n,pkw2wx6n,pkw2wx6n,pkw2wx6n,pkw2wx6n
eq9vn3,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/eq9vn3-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,eq9vm3,eq9vm3,eq9vm3,eq9vm3,eq9vm3
na3ys44w,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/na3ys44w-0.png,1.0,1.0,1.0,1.0,1.0,na3ys44w,na3ys44w,na3ys44w,na3ys44w,na3ys44w
wm23u,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/wm23u-0.png,0.6,0.6,0.6,0.6,0.6,wm.u,wm.u,wm.u,wm.u,wm.u
inrjbf6,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/inrjbf6-0.png,1.0,1.0,1.0,1.0,1.0,inrjbf6,inrjbf6,inrjbf6,inrjbf6,inrjbf6
ciixax,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/ciixax-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,cilxax,c1ixax,c1ixax,c1ixax,c1ixax
a7hna,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/a7hna-0.png,0.8,0.8,0.8,0.8,0.8,a7hma,a7hma,a7hma,a7hma,a7hma
tw1svg,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/tw1svg-0.png,1.0,1.0,1.0,1.0,1.0,tw1svg,tw1svg,tw1svg,tw1svg,tw1svg
vecqb,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/vecqb-0.png,1.0,1.0,1.0,1.0,1.0,vecqb,vecqb,vecqb,vecqb,vecqb
ppsxh90,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/ppsxh90-0.png,1.0,1.0,1.0,1.0,1.0,ppsxh90,ppsxh90,ppsxh90,ppsxh90,ppsxh90
zjalw,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/zjalw-0.png,1.0,1.0,1.0,1.0,1.0,zjalw,zjalw,zjalw,zjalw,zjalw
hy850xk1,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/hy850xk1-0.png,0.75,0.75,0.75,0.75,0.75,hy85oxki,hy85oxki,hy85oxki,hy85oxki,hy85oxki
p5w9vz2l,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/p5w9vz2l-0.png,0.5,0.5,0.5,0.5,0.5,pwvzv,pwvzv,pwvzv,pwvzv,pwvzv
qq1o4o,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/qq1o4o-0.png,1.0,1.0,1.0,1.0,1.0,qq1o4o,qq1o4o,qq1o4o,qq1o4o,qq1o4o
845ios,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/845ios-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,845ies,845ies,845ies,845ies,845ies
8vks9h,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/8vks9h-0.png,1.0,1.0,1.0,1.0,1.0,8vks9h,8vks9h,8vks9h,8vks9h,8vks9h
66qv60,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/66qv60-0.png,1.0,1.0,1.0,1.0,1.0,66qv60,66qv60,66qv60,66qv60,66qv60
jhxgb3,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/jhxgb3-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,jhxqb3,jhxqb3,jhxqb3,jhxqb3,jhxqb3
vgiqt,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/vgiqt-0.png,0.8,0.8,0.8,0.8,0.8,vgiq1,vgiq1,vgiq1,vgiq1,vgiq1
i1yipm08,6,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/i1yipm08-0.png,0.75,0.875,0.875,0.875,0.875,11yipmc8,i1yipmc8,i1yipmc8,i1yipmc8,i1yipmc8
ncawwh,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ncawwh-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,nz1wwh,nz1wwh,nz1wwh,nz1wwh,nz1wwh
z2m7,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/z2m7-0.png,1.0,1.0,1.0,1.0,1.0,z2m7,z2m7,z2m7,z2m7,z2m7
rk5tu,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/rk5tu-0.png,0.6,0.6,0.6,0.6,0.6,rk5r4,rk5r4,rk5r4,rk5r4,rk5r4
wvnwm,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/wvnwm-0.png,1.0,1.0,1.0,1.0,1.0,wvnwm,wvnwm,wvnwm,wvnwm,wvnwm
cwaqxmf,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/cwaqxmf-0.png,1.0,1.0,1.0,1.0,1.0,cwaqxmf,cwaqxmf,cwaqxmf,cwaqxmf,cwaqxmf
7y05t,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/7y05t-0.png,1.0,1.0,1.0,1.0,1.0,7y05t,7y05t,7y05t,7y05t,7y05t
w15fnfz7,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/w15fnfz7-0.png,0.875,0.875,0.875,0.875,0.875,w1sfnfz7,w1sfnfz7,w1sfnfz7,w1sfnfz7,w1sfnfz7
24y0s85,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/24y0s85-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,24yos85,24yos85,24yos85,24yos85,24yos85
hvk6,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/hvk6-0.png,1.0,1.0,1.0,1.0,1.0,hvk6,hvk6,hvk6,hvk6,hvk6
e72avg8,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/e72avg8-0.png,1.0,1.0,1.0,1.0,1.0,e72avg8,e72avg8,e72avg8,e72avg8,e72avg8
k11b,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/k11b-0.png,1.0,1.0,1.0,1.0,1.0,k11b,k11b,k11b,k11b,k11b
m16cz,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/m16cz-0.png,1.0,1.0,1.0,1.0,1.0,m16cz,m16cz,m16cz,m16cz,m16cz
aj0w0o,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/aj0w0o-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,ajowoo,ajowoo,ajowoo,ajowoo,ajowoo
vvdmc,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/vvdmc-0.png,1.0,1.0,1.0,1.0,1.0,vvdmc,vvdmc,vvdmc,vvdmc,vvdmc
48nd6j,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/48nd6j-0.png,1.0,1.0,1.0,1.0,1.0,48nd6j,48nd6j,48nd6j,48nd6j,48nd6j
sh2wjt,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/sh2wjt-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,sh2mjt,sh2mjt,sh2mjt,sh2mjt,sh2mjt
x5jeo,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/x5jeo-0.png,0.8,0.8,0.8,0.8,0.8,xsjeo,xsjeo,xsjeo,xsjeo,xsjeo
sml0n3dv,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/sml0n3dv-0.png,0.875,0.875,0.875,0.875,0.875,sm10n3dv,sm10n3dv,sm10n3dv,sm10n3dv,sm10n3dv
0tbe,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/0tbe-0.png,0.75,0.75,0.75,0.75,0.75,0tke,0tke,0tke,0tke,0tke
sve7ng,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/sve7ng-0.png,1.0,1.0,1.0,1.0,1.0,sve7ng,sve7ng,sve7ng,sve7ng,sve7ng
2oy2f9,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/2oy2f9-0.png,1.0,1.0,1.0,1.0,1.0,2oy2f9,2oy2f9,2oy2f9,2oy2f9,2oy2f9
08sba,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/08sba-0.png,1.0,1.0,1.0,1.0,1.0,08sba,08sba,08sba,08sba,08sba
wkai,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/wkai-0.png,1.0,1.0,1.0,1.0,1.0,wkai,wkai,wkai,wkai,wkai
txjoqodg,7,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/txjoqodg-0.png,0.875,1.0,1.0,1.0,1.0,txjogodg,txjoqodg,txjoqodg,txjoqodg,txjoqodg
6b8qqt,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/6b8qqt-0.png,1.0,1.0,1.0,1.0,1.0,6b8qqt,6b8qqt,6b8qqt,6b8qqt,6b8qqt
al5oidta,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/al5oidta-0.png,1.0,1.0,1.0,1.0,1.0,al5oidta,al5oidta,al5oidta,al5oidta,al5oidta
3ia0oel,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/3ia0oel-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,3io0oel,3io0oel,3io0oel,3io0oel,3io0oel
t7l7ebx,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/t7l7ebx-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,17l7ebx,17l7ebx,17l7ebx,17l7ebx,17l7ebx
2aidl,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/2aidl-0.png,1.0,1.0,1.0,1.0,1.0,2aidl,2aidl,2aidl,2aidl,2aidl
ux6fdl,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/ux6fdl-0.png,1.0,1.0,1.0,1.0,1.0,ux6fdl,ux6fdl,ux6fdl,ux6fdl,ux6fdl
fygzfbbv,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/fygzfbbv-0.png,1.0,1.0,1.0,1.0,1.0,fygzfbbv,fygzfbbv,fygzfbbv,fygzfbbv,fygzfbbv
0k2lyyc,3,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/0k2lyyc-0.png,0.4285714285714286,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,okzyxc,0kzyyc,0kzyyc,0kzyyc,0kzyyc
iq1t40,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/iq1t40-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,iq1x40,iq1x40,iq1x40,iq1x40,iq1x40
h50769iw,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/h50769iw-0.png,1.0,1.0,1.0,1.0,1.0,h50769iw,h50769iw,h50769iw,h50769iw,h50769iw
42g6nr0,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/42g6nr0-0.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,42g67ao,42g67ao,42g67ao,42g67ao,42g67ao
xeoav,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/xeoav-0.png,0.8,0.8,0.8,0.8,0.8,xe0av,xe0av,xe0av,xe0av,xe0av
b37if3k,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/b37if3k-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,b37if3h,b37if3h,b37if3h,b37if3h,b37if3h
ui7l,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ui7l-0.png,1.0,1.0,1.0,1.0,1.0,ui7l,ui7l,ui7l,ui7l,ui7l
tfwptzc,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/tfwptzc-0.png,1.0,1.0,1.0,1.0,1.0,tfwptzc,tfwptzc,tfwptzc,tfwptzc,tfwptzc
wcv2ys,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/wcv2ys-0.png,1.0,1.0,1.0,1.0,1.0,wcv2ys,wcv2ys,wcv2ys,wcv2ys,wcv2ys
wqhw3c,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/wqhw3c-0.png,1.0,1.0,1.0,1.0,1.0,wqhw3c,wqhw3c,wqhw3c,wqhw3c,wqhw3c
o7wk,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/o7wk-0.png,0.75,0.75,0.75,0.75,0.75,07wk,07wk,07wk,07wk,07wk
nurb3d,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/nurb3d-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,nvrb3d,nvrb3d,nvrb3d,nvrb3d,nvrb3d
59cjavrg,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/59cjavrg-0.png,1.0,1.0,1.0,1.0,1.0,59cjavrg,59cjavrg,59cjavrg,59cjavrg,59cjavrg
iwlynjx2,4,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/iwlynjx2-0.png,0.5,0.625,0.625,0.625,0.625,1v1ynjxz,1w1ynjxz,1w1ynjxz,1w1ynjxz,1w1ynjxz
4dbe,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/4dbe-0.png,1.0,1.0,1.0,1.0,1.0,4dbe,4dbe,4dbe,4dbe,4dbe
8gs2o4ht,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/8gs2o4ht-0.png,1.0,1.0,1.0,1.0,1.0,8gs2o4ht,8gs2o4ht,8gs2o4ht,8gs2o4ht,8gs2o4ht
cnm7d0b,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/cnm7d0b-0.png,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,0.8571428571428572,cnm7d0h,cnm7d0h,cnm7d0h,cnm7d0h,cnm7d0h
x7mkdulu,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/x7mkdulu-0.png,0.875,0.875,0.875,0.875,0.875,x7mkdu1u,x7mkdu1u,x7mkdu1u,x7mkdu1u,x7mkdu1u
6rqy5,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/6rqy5-0.png,1.0,1.0,1.0,1.0,1.0,6rqy5,6rqy5,6rqy5,6rqy5,6rqy5
uqdd8,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/uqdd8-0.png,0.8,0.8,0.8,0.8,0.8,wqdd8,wqdd8,wqdd8,wqdd8,wqdd8
bms2xok,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/bms2xok-0.png,1.0,1.0,1.0,1.0,1.0,bms2xok,bms2xok,bms2xok,bms2xok,bms2xok
xupyep0m,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/xupyep0m-0.png,0.625,0.625,0.625,0.625,0.625,kqyep0m,kqyep0m,kqyep0m,kqyep0m,kqyep0m
c1ja0,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/c1ja0-0.png,1.0,1.0,1.0,1.0,1.0,c1ja0,c1ja0,c1ja0,c1ja0,c1ja0
bgrel,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/bgrel-0.png,0.6,0.6,0.6,0.6,0.6,bgrz1,bgrz1,bgrz1,bgrz1,bgrz1
sid2fxzf,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/sid2fxzf-0.png,1.0,1.0,1.0,1.0,1.0,sid2fxzf,sid2fxzf,sid2fxzf,sid2fxzf,sid2fxzf
q0uxb2,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/q0uxb2-0.png,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,g0uxb2,g0uxb2,g0uxb2,g0uxb2,g0uxb2
ootptmf,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ootptmf-0.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0dtrtmf,0dtrtmf,0dtrtmf,0dtrtmf,0dtrtmf
bkgkg,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/bkgkg-0.png,1.0,1.0,1.0,1.0,1.0,bkgkg,bkgkg,bkgkg,bkgkg,bkgkg
4943m,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/4943m-0.png,1.0,1.0,1.0,1.0,1.0,4943m,4943m,4943m,4943m,4943m
kklr2ztk,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/kklr2ztk-0.png,1.0,1.0,1.0,1.0,1.0,kklr2ztk,kklr2ztk,kklr2ztk,kklr2ztk,kklr2ztk
he7grud,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/he7grud-0.png,1.0,1.0,1.0,1.0,1.0,he7grud,he7grud,he7grud,he7grud,he7grud
39uww47,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/39uww47-0.png,0.75,0.75,0.75,0.75,0.75,m9uwww47,m9uwww47,m9uwww47,m9uwww47,m9uwww47
8a27,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/8a27-0.png,1.0,1.0,1.0,1.0,1.0,8a27,8a27,8a27,8a27,8a27
tnrn3o2p,8,8,8,8,8,/kaggle/input/test-colour/test_cleaned_color_resized/tnrn3o2p-0.png,1.0,1.0,1.0,1.0,1.0,tnrn3o2p,tnrn3o2p,tnrn3o2p,tnrn3o2p,tnrn3o2p
p7qjg,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/p7qjg-0.png,1.0,1.0,1.0,1.0,1.0,p7qjg,p7qjg,p7qjg,p7qjg,p7qjg
dzjzg,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/dzjzg-0.png,1.0,1.0,1.0,1.0,1.0,dzjzg,dzjzg,dzjzg,dzjzg,dzjzg
aotaaj,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/aotaaj-0.png,0.5,0.5,0.5,0.5,0.5,qstqaj,qstqaj,qstqaj,qstqaj,qstqaj
eoivh,3,3,3,3,3,/kaggle/input/test-colour/test_cleaned_color_resized/eoivh-0.png,0.6,0.6,0.6,0.6,0.6,lojvh,lojvh,lojvh,lojvh,lojvh
kenmc,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/kenmc-0.png,1.0,1.0,1.0,1.0,1.0,kenmc,kenmc,kenmc,kenmc,kenmc
fkzdxrta,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/fkzdxrta-0.png,0.875,0.875,0.875,0.875,0.875,tkzdxrta,tkzdxrta,tkzdxrta,tkzdxrta,tkzdxrta
ufze,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/ufze-0.png,1.0,1.0,1.0,1.0,1.0,ufze,ufze,ufze,ufze,ufze
i2tc,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/i2tc-0.png,1.0,1.0,1.0,1.0,1.0,i2tc,i2tc,i2tc,i2tc,i2tc
p8agb,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/p8agb-0.png,1.0,1.0,1.0,1.0,1.0,p8agb,p8agb,p8agb,p8agb,p8agb
t9zn2ll7,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/t9zn2ll7-0.png,0.625,0.625,0.625,0.625,0.625,x9zn2ln,x9zn2ln,x9zn2ln,x9zn2ln,x9zn2ln
jrofo1b,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/jrofo1b-0.png,1.0,1.0,1.0,1.0,1.0,jrofo1b,jrofo1b,jrofo1b,jrofo1b,jrofo1b
8p2da,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/8p2da-0.png,1.0,1.0,1.0,1.0,1.0,8p2da,8p2da,8p2da,8p2da,8p2da
6885kiy,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/6885kiy-0.png,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,eb8skiy,eb8skiy,eb8skiy,eb8skiy,eb8skiy
ewikf,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/ewikf-0.png,1.0,1.0,1.0,1.0,1.0,ewikf,ewikf,ewikf,ewikf,ewikf
dbhfyd,4,4,4,4,4,/kaggle/input/test-colour/test_cleaned_color_resized/dbhfyd-0.png,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,dbh4zd,dbh4zd,dbh4zd,dbh4zd,dbh4zd
jjibj8n,7,7,7,7,7,/kaggle/input/test-colour/test_cleaned_color_resized/jjibj8n-0.png,1.0,1.0,1.0,1.0,1.0,jjibj8n,jjibj8n,jjibj8n,jjibj8n,jjibj8n
il680q15,5,5,5,5,5,/kaggle/input/test-colour/test_cleaned_color_resized/il680q15-0.png,0.625,0.625,0.625,0.625,0.625,il660g16,il660g16,il660g16,il660g16,il660g16
51tm1m,6,6,6,6,6,/kaggle/input/test-colour/test_cleaned_color_resized/51tm1m-0.png,1.0,1.0,1.0,1.0,1.0,51tm1m,51tm1m,51tm1m,51tm1m,51tm1m
4dzwx,2,2,2,2,2,/kaggle/input/test-colour/test_cleaned_color_resized/4dzwx-0.png,0.4,0.4,0.4,0.4,0.4,7q7wx,7q7wx,7q7wx,7q7wx,7q7wx
